Fecha,Region,Categoria Producto,Ventas,Gasto Promociones,Descuento%,Stock Disponible,Clientes Atendidos
2021-04-05,Centro,Ropa Casual,959.15,219.85,0,483,101
2021-04-05,Centro,Ropa Formal,980.6895000000001,213.99,5,467,97
2021-04-05,Centro,Deportivo,812.4585000000001,168.5463917366647,5,390,76
2021-04-05,Centro,Accesorios,315.32,105.2,0,171,31
2021-04-06,Norte,Ropa Casual,657.4546439107503,166.87,0,376,75
2021-04-06,Norte,Ropa Formal,906.72,255.73,0,458,92
2021-04-06,Norte,Deportivo,426.258,119.2,5,229,39
2021-04-06,Norte,Accesorios,356.06550000000004,98.77,5,160,25
2021-04-06,Sur,Ropa Casual,483.75600000000003,93.49,5,238,41
2021-04-06,Sur,Ropa Formal,642.5475000000001,149.89,5,300,58
2021-04-06,Sur,Deportivo,434.112,100.08,5,188,50
2021-04-06,Sur,Accesorios,286.75500000000005,100.63,5,111,22
2021-04-06,Este,Ropa Casual,587.6,144.75,0,287,56
2021-04-06,Este,Ropa Formal,511.7557690568034,217.81,5,292,50
2021-04-06,Este,Deportivo,366.14,96.59,0,199,35
2021-04-06,Este,Accesorios,321.365,68.93,10,142,28
2021-04-06,Oeste,Ropa Casual,433.86,154.7,0,174,42
2021-04-06,Oeste,Ropa Formal,815.7687583260205,166.58,10,418,82
2021-04-06,Oeste,Deportivo,423.3075,77.65,5,194,51
2021-04-06,Oeste,Accesorios,357.56489341578185,85.14,5,219,34
2021-04-06,Centro,Ropa Casual,758.06,183.0478735288367,0,374,75
2021-04-06,Centro,Ropa Formal,908.82,265.8543691144478,0,459,95
2021-04-06,Centro,Deportivo,556.08,143.85,5,277,56
2021-04-06,Centro,Accesorios,569.4780000000001,90.59,5,253,52
2021-04-07,Norte,Ropa Casual,689.06,159.45,0,330,63
2021-04-07,Norte,Ropa Formal,872.4,280.28,0,426,84
2021-04-07,Norte,Deportivo,388.43693067094233,132.55,10,179,38
2021-04-07,Norte,Accesorios,359.75100000000003,120.62,5,182,25
2021-04-07,Sur,Ropa Casual,402.07,71.6,0,181,40
2021-04-07,Sur,Ropa Formal,493.7205,114.7,5,261,38
2021-04-07,Sur,Deportivo,324.2,126.64,0,147,31
2021-04-07,Sur,Accesorios,227.58,79.95,0,169,21
2021-04-07,Este,Ropa Casual,368.45,179.45,0,172,38
2021-04-07,Este,Ropa Formal,710.33,140.58,0,350,61
2021-04-07,Este,Deportivo,621.3795,97.3,5,322,63
2021-04-07,Este,Accesorios,275.89,59.52,0,129,29
2021-04-07,Oeste,Ropa Casual,559.11,133.88,0,288,59
2021-04-07,Oeste,Ropa Formal,669.53,123.47,0,343,68
2021-04-07,Oeste,Deportivo,510.21600000000007,135.87,5,246,43
2021-04-07,Oeste,Accesorios,354.711,57.8,5,153,30
2021-04-07,Centro,Ropa Casual,862.3965000000001,175.97,5,387,87
2021-04-07,Centro,Ropa Formal,1235.8500000000001,267.24,5,605,119
2021-04-07,Centro,Deportivo,664.28,191.06,0,354,68
2021-04-07,Centro,Accesorios,501.34350000000006,92.54464981383566,5,236,40
2021-04-08,Norte,Ropa Casual,632.61,135.35,0,289,55
2021-04-08,Norte,Ropa Formal,834.11,177.45,0,408,81
2021-04-08,Norte,Deportivo,536.61,93.46,0,282,49
2021-04-08,Norte,Accesorios,448.28700000000003,95.06,5,241,41
2021-04-08,Sur,Ropa Casual,428.85,134.22,0,213,40
2021-04-08,Sur,Ropa Formal,722.7770000000002,154.13,10,309,66
2021-04-08,Sur,Deportivo,500.78,97.13,0,268,51
2021-04-08,Sur,Accesorios,283.23900000000003,82.23,10,140,24
2021-04-08,Este,Ropa Casual,594.16,149.2,0,298,54
2021-04-08,Este,Ropa Formal,856.023,141.0,5,399,83
2021-04-08,Este,Deportivo,619.586,141.77,10,248,51
2021-04-08,Este,Accesorios,405.95670228615063,88.6,10,195,47
2021-04-08,Oeste,Ropa Casual,703.51,141.89750509512103,0,340,67
2021-04-08,Oeste,Ropa Formal,631.5971221676477,155.85,0,304,75
2021-04-08,Oeste,Deportivo,452.81,118.36,0,184,45
2021-04-08,Oeste,Accesorios,357.9975,82.74,5,156,35
2021-04-08,Centro,Ropa Casual,699.5755702136646,260.56,5,380,76
2021-04-08,Centro,Ropa Formal,654.56,219.81,0,330,68
2021-04-08,Centro,Deportivo,733.5195000000001,142.65154536586172,5,343,68
2021-04-08,Centro,Accesorios,484.01,117.68,0,254,57
2021-04-09,Norte,Ropa Casual,569.0475000000001,152.64,5,254,53
2021-04-09,Norte,Ropa Formal,686.9,197.29,0,354,66
2021-04-09,Norte,Deportivo,431.45,110.92,0,233,45
2021-04-09,Norte,Accesorios,466.95000000000005,115.24,10,229,42
2021-04-09,Sur,Ropa Casual,388.89,89.78,0,215,38
2021-04-09,Sur,Ropa Formal,579.4425,113.85,5,270,52
2021-04-09,Sur,Deportivo,468.000150856893,48.2217948751743,0,253,56
2021-04-09,Sur,Accesorios,288.12,80.06,0,124,29
2021-04-09,Este,Ropa Casual,705.78,82.78,0,363,67
2021-04-09,Este,Ropa Formal,657.4272621369312,155.97,0,347,73
2021-04-09,Este,Deportivo,512.11,90.4,0,253,54
2021-04-09,Este,Accesorios,361.40500000000003,100.26,10,162,34
2021-04-09,Oeste,Ropa Casual,660.28,105.89,0,323,67
2021-04-09,Oeste,Ropa Formal,708.6,147.12,0,340,70
2021-04-09,Oeste,Deportivo,518.27,152.53,0,259,42
2021-04-09,Oeste,Accesorios,435.79,72.5,0,220,48
2021-04-09,Centro,Ropa Casual,869.14,195.42,0,445,80
2021-04-09,Centro,Ropa Formal,1093.18,235.27,0,536,110
2021-04-09,Centro,Deportivo,698.6175000000001,165.7,5,322,62
2021-04-09,Centro,Accesorios,584.8919999999999,101.12,5,279,64
2021-04-10,Norte,Ropa Casual,635.63,205.28,0,329,63
2021-04-10,Norte,Ropa Formal,842.2542354153726,247.87,10,417,87
2021-04-10,Norte,Deportivo,547.393,152.38,10,226,48
2021-04-10,Norte,Accesorios,449.765,108.47,15,199,32
2021-04-10,Sur,Ropa Casual,671.86,143.95,0,353,59
2021-04-10,Sur,Ropa Formal,906.6530000000001,172.33,10,393,78
2021-04-10,Sur,Deportivo,294.54,97.19,0,154,32
2021-04-10,Sur,Accesorios,231.82,95.97,0,132,20
2021-04-10,Este,Ropa Casual,531.5310000000001,165.68,10,241,48
2021-04-10,Este,Ropa Formal,644.7819999999999,195.2,15,308,55
2021-04-10,Este,Deportivo,460.1324545128922,126.01,0,296,44
2021-04-10,Este,Accesorios,357.9345473623387,87.14,20,154,42
2021-04-10,Oeste,Ropa Casual,459.97,165.54,0,254,42
2021-04-10,Oeste,Ropa Formal,720.6244999999999,180.54,15,322,63
2021-04-10,Oeste,Deportivo,447.5350000000001,127.22,10,199,40
2021-04-10,Oeste,Accesorios,371.459,57.95,10,176,29
2021-04-10,Centro,Ropa Casual,650.95,231.39,0,321,61
2021-04-10,Centro,Ropa Formal,933.3871677656567,212.88,10,434,94
2021-04-10,Centro,Deportivo,852.7709999999998,118.85329877224025,15,377,82
2021-04-10,Centro,Accesorios,465.97999999999996,100.18,15,227,46
2021-04-11,Norte,Ropa Casual,740.7180000000001,139.97562196603798,10,330,64
2021-04-11,Norte,Ropa Formal,891.6600000000001,233.87,10,409,79
2021-04-11,Norte,Deportivo,658.933,169.21,10,339,52
2021-04-11,Norte,Accesorios,325.952,113.78,10,139,31
2021-04-11,Sur,Ropa Casual,589.0,73.17,0,286,60
2021-04-11,Sur,Ropa Formal,333.9298589809905,166.07,0,186,48
2021-04-11,Sur,Deportivo,353.01200000000006,135.62,10,147,33
2021-04-11,Sur,Accesorios,259.56,61.0,0,128,20
2021-04-11,Este,Ropa Casual,556.08,180.2,0,280,51
2021-04-11,Este,Ropa Formal,837.4660759002185,109.71,20,377,74
2021-04-11,Este,Deportivo,564.788,107.54,15,239,52
2021-04-11,Este,Accesorios,394.224,77.21,20,186,36
2021-04-11,Oeste,Ropa Casual,721.165,189.22,15,280,66
2021-04-11,Oeste,Ropa Formal,1025.0639999999999,261.02,15,444,90
2021-04-11,Oeste,Deportivo,527.4474999999999,120.38,15,221,45
2021-04-11,Oeste,Accesorios,441.83,57.59,0,224,46
2021-04-11,Centro,Ropa Casual,817.0405,161.07,15,388,75
2021-04-11,Centro,Ropa Formal,1033.6071981206824,163.26,20,463,87
2021-04-11,Centro,Deportivo,839.0055,148.67,15,355,71
2021-04-11,Centro,Accesorios,534.5670000000001,121.53,10,242,50
2021-04-12,Norte,Ropa Casual,712.21,156.88,0,339,72
2021-04-12,Norte,Ropa Formal,864.02,193.78,0,456,78
2021-04-12,Norte,Deportivo,466.6858257135796,143.47,0,271,58
2021-04-12,Norte,Accesorios,331.41,123.77,0,144,36
2021-04-12,Sur,Ropa Casual,359.38,90.55839739334793,0,178,38
2021-04-12,Sur,Ropa Formal,448.31850000000003,143.98,5,206,43
2021-04-12,Sur,Deportivo,418.4565,87.31,5,196,41
2021-04-12,Sur,Accesorios,380.37,59.85424539330845,0,164,43
2021-04-12,Este,Ropa Casual,691.35,98.1,0,337,70
2021-04-12,Este,Ropa Formal,781.3155,123.25,5,355,68
2021-04-12,Este,Deportivo,351.41400000000004,112.87,5,156,35
2021-04-12,Este,Accesorios,430.01,77.66,0,205,43
2021-04-12,Oeste,Ropa Casual,525.903,153.91,5,223,45
2021-04-12,Oeste,Ropa Formal,532.92,125.52,0,270,54
2021-04-12,Oeste,Deportivo,455.10333538813063,107.81,0,243,53
2021-04-12,Oeste,Accesorios,366.74,125.06953319932221,0,154,35
2021-04-12,Centro,Ropa Casual,862.6200000000001,257.04,10,409,72
2021-04-12,Centro,Ropa Formal,1047.942,268.08,5,489,105
2021-04-12,Centro,Deportivo,562.75,175.29,0,296,52
2021-04-12,Centro,Accesorios,340.3,139.72,0,186,35
2021-04-13,Norte,Ropa Casual,716.5515,137.41,5,344,68
2021-04-13,Norte,Ropa Formal,659.6,191.57,0,348,68
2021-04-13,Norte,Deportivo,715.97,99.78159729033493,0,326,73
2021-04-13,Norte,Accesorios,397.29,101.77704532388047,0,187,36
2021-04-13,Sur,Ropa Casual,579.447,142.12,10,254,51
2021-04-13,Sur,Ropa Formal,644.941,122.27,10,271,64
2021-04-13,Sur,Deportivo,414.21,88.53536252062895,0,195,45
2021-04-13,Sur,Accesorios,267.62,55.37,0,100,23
2021-04-13,Este,Ropa Casual,679.0409999999999,116.02,10,294,66
2021-04-13,Este,Ropa Formal,585.06,137.52,0,335,63
2021-04-13,Este,Deportivo,487.42295575252376,136.54,0,291,47
2021-04-13,Este,Accesorios,245.6418929305034,70.38,0,125,25
2021-04-13,Oeste,Ropa Casual,580.3749506101854,151.48,0,319,62
2021-04-13,Oeste,Ropa Formal,614.1366777290474,125.66,0,350,64
2021-04-13,Oeste,Deportivo,441.68,129.36,0,251,45
2021-04-13,Oeste,Accesorios,389.24,94.29,0,205,33
2021-04-13,Centro,Ropa Casual,868.5495000000001,208.84,5,405,86
2021-04-13,Centro,Ropa Formal,1153.77,234.12950406499104,0,583,115
2021-04-13,Centro,Deportivo,804.2,135.13,0,410,85
2021-04-13,Centro,Accesorios,475.67,125.02,0,213,49
2021-04-14,Norte,Ropa Casual,719.51,133.43,0,342,69
2021-04-14,Norte,Ropa Formal,1065.855,231.79,5,500,100
2021-04-14,Norte,Deportivo,573.243,105.13344408998242,10,246,48
2021-04-14,Norte,Accesorios,433.09350000000006,84.53,5,224,43
2021-04-14,Sur,Ropa Casual,344.0063517463929,107.34,0,210,45
2021-04-14,Sur,Ropa Formal,863.0370000000001,142.28,5,415,87
2021-04-14,Sur,Deportivo,350.15400000000005,105.97,5,162,37
2021-04-14,Sur,Accesorios,336.62,81.33,0,147,34
2021-04-14,Este,Ropa Casual,393.85,167.19,0,152,43
2021-04-14,Este,Ropa Formal,733.4985,172.48,5,335,65
2021-04-14,Este,Deportivo,555.654,91.29,10,265,52
2021-04-14,Este,Accesorios,262.79,101.02300505313976,0,120,35
2021-04-14,Oeste,Ropa Casual,811.86,199.03,0,356,70
2021-04-14,Oeste,Ropa Formal,872.59,158.2,0,453,88
2021-04-14,Oeste,Deportivo,458.172,92.22,10,195,42
2021-04-14,Oeste,Accesorios,470.82,100.19,5,202,40
2021-04-14,Centro,Ropa Casual,885.71,186.68014068667304,0,441,97
2021-04-14,Centro,Ropa Formal,1193.28,241.97336200330597,0,613,122
2021-04-14,Centro,Deportivo,707.0977998446486,155.04,0,409,81
2021-04-14,Centro,Accesorios,419.75,120.41,0,220,43
2021-04-15,Norte,Ropa Casual,546.43,154.65,0,237,52
2021-04-15,Norte,Ropa Formal,891.65,168.29,0,474,90
2021-04-15,Norte,Deportivo,614.8275,97.18,5,278,68
2021-04-15,Norte,Accesorios,482.496,91.63,5,216,44
2021-04-15,Sur,Ropa Casual,429.29,111.98,0,198,48
2021-04-15,Sur,Ropa Formal,680.64,147.67235009542793,0,358,72
2021-04-15,Sur,Deportivo,285.96,75.76,0,147,31
2021-04-15,Sur,Accesorios,324.86,48.32,0,193,35
2021-04-15,Este,Ropa Casual,737.646,137.88,5,330,71
2021-04-15,Este,Ropa Formal,675.31,122.45,0,354,72
2021-04-15,Este,Deportivo,493.48,88.05719064162264,0,228,47
2021-04-15,Este,Accesorios,368.72,63.78,0,186,35
2021-04-15,Oeste,Ropa Casual,584.33,147.97,0,297,61
2021-04-15,Oeste,Ropa Formal,763.72,217.52,0,368,70
2021-04-15,Oeste,Deportivo,399.84,125.8,0,168,39
2021-04-15,Oeste,Accesorios,431.47650000000004,82.17199828462196,5,223,50
2021-04-15,Centro,Ropa Casual,715.701,208.79,5,333,67
2021-04-15,Centro,Ropa Formal,896.78,272.07,0,468,91
2021-04-15,Centro,Deportivo,727.89,160.84,0,346,70
2021-04-15,Centro,Accesorios,437.745,159.6,5,213,49
2021-04-16,Norte,Ropa Casual,662.9127441586764,158.04500162464163,0,390,68
2021-04-16,Norte,Ropa Formal,601.4224074190785,197.28268254233208,0,280,60
2021-04-16,Norte,Deportivo,550.221,171.66,5,267,44
2021-04-16,Norte,Accesorios,397.97,105.97,0,181,37
2021-04-16,Sur,Ropa Casual,572.9955000000001,105.54,5,313,53
2021-04-16,Sur,Ropa Formal,799.6,60.0,0,394,80
2021-04-16,Sur,Deportivo,427.1,89.58366240921968,0,209,32
2021-04-16,Sur,Accesorios,198.35,78.25,0,93,20
2021-04-16,Este,Ropa Casual,614.38,54.43,0,284,62
2021-04-16,Este,Ropa Formal,758.1,169.3,0,361,74
2021-04-16,Este,Deportivo,369.49,97.47,0,150,33
2021-04-16,Este,Accesorios,377.82,85.88,0,176,33
2021-04-16,Oeste,Ropa Casual,633.48,177.92,0,313,57
2021-04-16,Oeste,Ropa Formal,791.2590000000001,170.18,5,377,71
2021-04-16,Oeste,Deportivo,474.73650000000004,81.71,5,184,46
2021-04-16,Oeste,Accesorios,422.8245,76.08,5,171,39
2021-04-16,Centro,Ropa Casual,847.62,207.62,0,434,72
2021-04-16,Centro,Ropa Formal,903.88,294.32,0,487,94
2021-04-16,Centro,Deportivo,706.65,177.1,0,393,65
2021-04-16,Centro,Accesorios,524.91,162.15,0,277,55
2021-04-17,Norte,Ropa Casual,604.13,254.19,0,297,57
2021-04-17,Norte,Ropa Formal,953.879,196.49,15,419,93
2021-04-17,Norte,Deportivo,513.4250000000001,127.03,10,262,56
2021-04-17,Norte,Accesorios,498.0075,110.82,15,226,43
2021-04-17,Sur,Ropa Casual,489.75,144.75,0,233,49
2021-04-17,Sur,Ropa Formal,718.89,131.3,0,372,71
2021-04-17,Sur,Deportivo,262.658,63.92,10,164,25
2021-04-17,Sur,Accesorios,322.67849999999993,90.35,15,99,30
2021-04-17,Este,Ropa Casual,764.7640000000001,164.01,10,327,64
2021-04-17,Este,Ropa Formal,583.27,195.58,0,261,59
2021-04-17,Este,Deportivo,549.3276700025831,104.58,10,260,46
2021-04-17,Este,Accesorios,386.976,95.37,20,151,34
2021-04-17,Oeste,Ropa Casual,851.0260000000001,118.55903915439022,10,387,69
2021-04-17,Oeste,Ropa Formal,695.62,178.89,0,358,65
2021-04-17,Oeste,Deportivo,493.1,83.18,0,241,52
2021-04-17,Oeste,Accesorios,366.03,83.18,0,183,41
2021-04-17,Centro,Ropa Casual,967.615,206.3,10,433,92
2021-04-17,Centro,Ropa Formal,1117.9520000000002,206.98,10,492,104
2021-04-17,Centro,Deportivo,765.785,178.19,15,286,72
2021-04-17,Centro,Accesorios,570.3655,132.96,15,250,51
2021-04-18,Norte,Ropa Casual,658.36,167.21,0,318,63
2021-04-18,Norte,Ropa Formal,699.15,161.8,0,331,69
2021-04-18,Norte,Deportivo,596.673,116.81187267340563,10,312,49
2021-04-18,Norte,Accesorios,422.74100000000004,122.36,10,229,33
2021-04-18,Sur,Ropa Casual,616.884,70.72,20,272,51
2021-04-18,Sur,Ropa Formal,576.5100000000001,134.05,10,250,56
2021-04-18,Sur,Deportivo,339.86,109.12,0,168,35
2021-04-18,Sur,Accesorios,430.15500000000003,92.16,10,200,42
2021-04-18,Este,Ropa Casual,672.16,128.17,0,348,67
2021-04-18,Este,Ropa Formal,902.308,180.11,10,394,79
2021-04-18,Este,Deportivo,553.4860487198995,105.54,0,278,58
2021-04-18,Este,Accesorios,278.07,73.62,0,130,20
2021-04-18,Oeste,Ropa Casual,546.95,115.63,0,288,59
2021-04-18,Oeste,Ropa Formal,692.6159999999999,230.08,20,291,50
2021-04-18,Oeste,Deportivo,526.856,95.09,10,198,49
2021-04-18,Oeste,Accesorios,401.41,87.75,0,193,40
2021-04-18,Centro,Ropa Casual,830.51,189.39,0,450,85
2021-04-18,Centro,Ropa Formal,1058.99,197.632115838529,0,502,114
2021-04-18,Centro,Deportivo,595.47,150.51379453029233,0,299,59
2021-04-18,Centro,Accesorios,671.439,140.76,15,288,57
2021-04-19,Norte,Ropa Casual,903.3,195.59,0,445,87
2021-04-19,Norte,Ropa Formal,786.52,180.45,0,429,81
2021-04-19,Norte,Deportivo,335.42,162.88,0,158,36
2021-04-19,Norte,Accesorios,454.46,114.84,0,221,36
2021-04-19,Sur,Ropa Casual,441.99659298675573,106.66,0,233,51
2021-04-19,Sur,Ropa Formal,468.5112773015148,123.62,0,279,52
2021-04-19,Sur,Deportivo,392.71,91.49,0,254,41
2021-04-19,Sur,Accesorios,325.00600000000003,89.04,10,168,31
2021-04-19,Este,Ropa Casual,599.004,136.2,5,276,54
2021-04-19,Este,Ropa Formal,474.25350000000003,149.98,5,217,50
2021-04-19,Este,Deportivo,504.588,108.13,5,237,52
2021-04-19,Este,Accesorios,328.3875,55.95,5,150,28
2021-04-19,Oeste,Ropa Casual,634.1895000000001,127.32,5,323,65
2021-04-19,Oeste,Ropa Formal,594.03,218.81,0,286,72
2021-04-19,Oeste,Deportivo,455.76,156.12,0,208,42
2021-04-19,Oeste,Accesorios,340.9,82.26,0,154,39
2021-04-19,Centro,Ropa Casual,862.8727111011009,240.11,0,469,95
2021-04-19,Centro,Ropa Formal,915.0225,235.53,5,415,92
2021-04-19,Centro,Deportivo,810.45,164.36238779535955,0,413,83
2021-04-19,Centro,Accesorios,504.03,115.94,0,263,50
2021-04-20,Norte,Ropa Casual,644.82,196.13,0,326,56
2021-04-20,Norte,Ropa Formal,818.12,164.91,0,387,78
2021-04-20,Norte,Deportivo,478.79,127.56,0,243,40
2021-04-20,Norte,Accesorios,406.70970106617386,120.29,5,227,42
2021-04-20,Sur,Ropa Casual,493.23,132.02,0,219,48
2021-04-20,Sur,Ropa Formal,589.37,213.0,0,292,51
2021-04-20,Sur,Deportivo,426.3315,110.47,5,219,31
2021-04-20,Sur,Accesorios,413.7,53.65,0,169,41
2021-04-20,Este,Ropa Casual,592.67,134.17,0,298,49
2021-04-20,Este,Ropa Formal,687.3825,202.19,5,318,69
2021-04-20,Este,Deportivo,342.32099999999997,80.28,5,161,31
2021-04-20,Este,Accesorios,382.24,115.23,0,163,39
2021-04-20,Oeste,Ropa Casual,682.2310000000001,55.76219758258142,10,322,60
2021-04-20,Oeste,Ropa Formal,557.8945143047631,131.22139833499946,0,279,53
2021-04-20,Oeste,Deportivo,571.41,79.62,0,292,59
2021-04-20,Oeste,Accesorios,438.48,78.68686093571061,0,219,43
2021-04-20,Centro,Ropa Casual,1106.9415000000001,168.71,5,528,106
2021-04-20,Centro,Ropa Formal,964.83,258.95,0,472,104
2021-04-20,Centro,Deportivo,537.1170000000001,157.03,5,265,45
2021-04-20,Centro,Accesorios,447.5625,114.24,5,191,56
2021-04-21,Norte,Ropa Casual,621.01,100.9,0,335,55
2021-04-21,Norte,Ropa Formal,830.046,205.7,5,389,77
2021-04-21,Norte,Deportivo,529.29,153.99,0,275,50
2021-04-21,Norte,Accesorios,470.085,107.53,5,247,41
2021-04-21,Sur,Ropa Casual,405.8,73.62,0,199,42
2021-04-21,Sur,Ropa Formal,330.04400000000004,147.52,10,172,26
2021-04-21,Sur,Deportivo,376.84,114.29,0,195,38
2021-04-21,Sur,Accesorios,259.8225,78.79,5,149,20
2021-04-21,Este,Ropa Casual,554.82,150.36,5,282,53
2021-04-21,Este,Ropa Formal,681.7125,120.43,5,350,61
2021-04-21,Este,Deportivo,530.88,152.99,0,256,56
2021-04-21,Este,Accesorios,271.42,78.6,0,119,21
2021-04-21,Oeste,Ropa Casual,567.88,144.27,0,270,65
2021-04-21,Oeste,Ropa Formal,785.95,201.82,0,377,79
2021-04-21,Oeste,Deportivo,648.22,124.13,0,346,63
2021-04-21,Oeste,Accesorios,336.97,73.71,0,151,40
2021-04-21,Centro,Ropa Casual,968.87,185.67,0,464,99
2021-04-21,Centro,Ropa Formal,1051.5120000000002,281.81,5,519,91
2021-04-21,Centro,Deportivo,750.3195000000001,169.63,5,325,83
2021-04-21,Centro,Accesorios,445.1363697180043,131.37,0,214,46
2021-04-22,Norte,Ropa Casual,819.7035,172.93,5,398,69
2021-04-22,Norte,Ropa Formal,604.98,147.23,0,269,59
2021-04-22,Norte,Deportivo,664.8915000000001,121.95,5,310,53
2021-04-22,Norte,Accesorios,407.4105,106.48,5,221,49
2021-04-22,Sur,Ropa Casual,571.0845,46.75,5,284,51
2021-04-22,Sur,Ropa Formal,463.28100000000006,116.73,5,221,39
2021-04-22,Sur,Deportivo,397.75050000000005,74.12,5,147,44
2021-04-22,Sur,Accesorios,207.24,58.73,0,104,24
2021-04-22,Este,Ropa Casual,720.61,143.13,0,370,71
2021-04-22,Este,Ropa Formal,526.1772929643886,180.75,0,301,54
2021-04-22,Este,Deportivo,464.365,74.2,10,208,47
2021-04-22,Este,Accesorios,421.54,43.95,0,200,39
2021-04-22,Oeste,Ropa Casual,516.09,48.28,0,250,46
2021-04-22,Oeste,Ropa Formal,608.32,200.51,0,323,61
2021-04-22,Oeste,Deportivo,388.3830798490982,106.79,0,203,44
2021-04-22,Oeste,Accesorios,350.29,86.29,0,137,34
2021-04-22,Centro,Ropa Casual,859.26,245.57,0,428,72
2021-04-22,Centro,Ropa Formal,1199.751,300.15,5,564,122
2021-04-22,Centro,Deportivo,785.88,192.46,0,436,76
2021-04-22,Centro,Accesorios,647.472,142.0,5,325,68
2021-04-23,Norte,Ropa Casual,870.48,160.24275314545906,0,476,93
2021-04-23,Norte,Ropa Formal,796.68,193.2182215707785,0,383,83
2021-04-23,Norte,Deportivo,663.28,156.21,0,328,71
2021-04-23,Norte,Accesorios,458.4615,95.12,5,213,41
2021-04-23,Sur,Ropa Casual,497.63,122.61,0,246,54
2021-04-23,Sur,Ropa Formal,669.039,125.39,5,319,69
2021-04-23,Sur,Deportivo,348.31,91.77221831697932,0,173,42
2021-04-23,Sur,Accesorios,321.03,46.16,0,158,33
2021-04-23,Este,Ropa Casual,578.49,116.85785073869471,10,282,56
2021-04-23,Este,Ropa Formal,271.74,148.75743243624996,0,104,29
2021-04-23,Este,Deportivo,386.69399999999996,103.12,5,180,35
2021-04-23,Este,Accesorios,378.04200000000003,52.06556113334037,5,168,34
2021-04-23,Oeste,Ropa Casual,711.6340470406676,138.34,0,379,80
2021-04-23,Oeste,Ropa Formal,662.96,133.8,0,314,69
2021-04-23,Oeste,Deportivo,484.701,111.35,5,216,47
2021-04-23,Oeste,Accesorios,438.82,103.46,0,215,41
2021-04-23,Centro,Ropa Casual,746.58,189.81,0,336,78
2021-04-23,Centro,Ropa Formal,938.84,272.12,0,469,92
2021-04-23,Centro,Deportivo,658.35,205.64,0,358,68
2021-04-23,Centro,Accesorios,539.9415,103.99,5,270,54
2021-04-24,Norte,Ropa Casual,935.6974999999999,109.45,15,387,76
2021-04-24,Norte,Ropa Formal,815.2831882036296,166.83,0,463,94
2021-04-24,Norte,Deportivo,517.407,114.08,10,244,48
2021-04-24,Norte,Accesorios,475.7888964197156,103.76,15,226,47
2021-04-24,Sur,Ropa Casual,458.95,117.52,0,210,40
2021-04-24,Sur,Ropa Formal,563.4073781003275,121.66,0,290,59
2021-04-24,Sur,Deportivo,249.07374191582159,100.73,0,179,26
2021-04-24,Sur,Accesorios,291.55,64.28,0,144,30
2021-04-24,Este,Ropa Casual,471.82300000000004,153.92,10,166,39
2021-04-24,Este,Ropa Formal,883.848,136.18,20,400,66
2021-04-24,Este,Deportivo,593.44,103.7,0,260,59
2021-04-24,Este,Accesorios,328.11,61.17,0,155,42
2021-04-24,Oeste,Ropa Casual,499.17,148.62,0,254,50
2021-04-24,Oeste,Ropa Formal,810.9915,155.6,15,302,73
2021-04-24,Oeste,Deportivo,368.0566764174395,91.29,0,208,43
2021-04-24,Oeste,Accesorios,433.36,98.22,0,201,54
2021-04-24,Centro,Ropa Casual,835.89,244.0,10,375,80
2021-04-24,Centro,Ropa Formal,911.2471781813844,228.72,0,506,100
2021-04-24,Centro,Deportivo,468.03900000000004,140.2,10,207,40
2021-04-24,Centro,Accesorios,511.82,138.52,0,268,46
2021-04-25,Norte,Ropa Casual,669.4296063276053,182.35,0,368,77
2021-04-25,Norte,Ropa Formal,903.18,260.41,0,466,87
2021-04-25,Norte,Deportivo,687.5770000000001,143.65,10,326,61
2021-04-25,Norte,Accesorios,437.25,93.04,0,237,44
2021-04-25,Sur,Ropa Casual,758.4019999999999,104.18,15,335,66
2021-04-25,Sur,Ropa Formal,439.5,114.05318875606157,0,207,41
2021-04-25,Sur,Deportivo,289.36,93.43,0,109,34
2021-04-25,Sur,Accesorios,298.82,69.51,0,171,33
2021-04-25,Este,Ropa Casual,681.7,131.22,0,331,66
2021-04-25,Este,Ropa Formal,729.0719999999999,138.43,20,301,56
2021-04-25,Este,Deportivo,640.7159999999999,111.9,20,257,54
2021-04-25,Este,Accesorios,445.76,57.11395270208001,0,233,36
2021-04-25,Oeste,Ropa Casual,831.2280000000001,173.36,20,317,69
2021-04-25,Oeste,Ropa Formal,1064.7045,184.35,15,450,95
2021-04-25,Oeste,Deportivo,359.69,140.33,0,175,35
2021-04-25,Oeste,Accesorios,311.0752051000415,99.76,0,168,36
2021-04-25,Centro,Ropa Casual,846.83,191.26,0,442,82
2021-04-25,Centro,Ropa Formal,1202.7510000000002,250.96,10,575,106
2021-04-25,Centro,Deportivo,746.8329999999999,222.94,15,320,68
2021-04-25,Centro,Accesorios,599.244,174.31,20,266,46
2021-04-26,Norte,Ropa Casual,765.856,147.99,30,300,57
2021-04-26,Norte,Ropa Formal,738.1605000000001,154.79,5,315,75
2021-04-26,Norte,Deportivo,768.18,116.57278673390248,20,328,56
2021-04-26,Norte,Accesorios,393.833,118.43,10,156,36
2021-04-26,Sur,Ropa Casual,409.99688301314825,115.48,5,202,41
2021-04-26,Sur,Ropa Formal,856.7900000000001,94.02,10,400,75
2021-04-26,Sur,Deportivo,550.594,86.91,10,250,52
2021-04-26,Sur,Accesorios,472.128,62.77,20,195,40
